,Id,SalePrice
1071,2532,233776.48289996226
1072,2533,222436.45104092095
1073,2534,247632.3735323416
1074,2535,294947.67887523817
1075,2536,237128.21645435874
1076,2537,233610.9548297831
1077,2538,208303.30788654924
1078,2539,192326.71127725948
1079,2540,167298.37546355874
1080,2541,209141.24127514838
1081,2542,145956.94655969407
1082,2543,112439.61101572958
1083,2544,88081.62191290807
1084,2545,135622.43476697168
1085,2546,158863.17935166103
1086,2547,151321.778854269
1087,2548,184892.91801659952
1088,2549,138806.58164364833
1089,2550,509015.8457644393
1090,2551,152885.92117965402
1091,2552,113780.30443748814
1092,2553,91656.80437093094
1093,2554,126907.92752554093
1094,2555,141322.44041698627
1095,2556,70205.70962279369
1096,2557,75568.483309828
1097,2558,204947.45711707158
1098,2559,139588.65280634083
1099,2560,165510.78423454732
1100,2561,187187.38649385163
1101,2562,173219.77140965915
1102,2563,174616.32705732432
1103,2564,221821.96655594828
1104,2565,128639.65652864575
1105,2566,125341.72659261528
1106,2567,135845.88367059812
1107,2568,180146.68742207848
1108,2569,176124.60715680275
1109,2570,151377.6410801756
1110,2571,121152.05964961971
1111,2572,215679.18031376207
1112,2573,220592.9975860029
1113,2574,310980.1377104345
1114,2575,160874.21948429887
1115,2576,149587.99124362358
1116,2577,162268.71652442348
1117,2578,105736.14390693669
1118,2579,8809.006136350785
1119,2580,171374.25934720048
1120,2581,87243.68852430896
1121,2582,116070.65569965905
1122,2583,249475.82698725964
1123,2584,165566.6464604539
1124,2585,137912.7860291426
1125,2586,204560.53875080656
1126,2587,208415.03233836245
1127,2588,177132.1858306623
1128,2589,150316.25878795006
1129,2590,209699.86353421447
1130,2591,220311.6278489293
1131,2592,220201.96200465664
1132,2593,246068.23120695658
1133,2594,195119.82257258988
1134,2595,231990.95027849145
1135,2596,266066.9080815221
1136,2597,176292.19383452254
1137,2598,264724.1560522228
1138,2599,326290.50482392614
1139,2600,108078.24017993294
1140,2601,145288.6584563554
1141,2602,88305.07081653451
1142,2603,82718.84822587375
1143,2604,88305.07081653451
1144,2605,88305.07081653451
1145,2606,116461.6912810053
1146,2607,168750.79333713054
1147,2608,153777.6581866191
1148,2609,140147.2750654069
1149,2610,104618.89938880454
1150,2611,117129.97938434398
1151,2612,125958.26968512859
1152,2613,105736.14390693669
1153,2614,109702.36194630581
1154,2615,165231.47310501427
1155,2616,150204.53433613686
1156,2617,160536.98752131863
1157,2618,170650.10901795517
1158,2619,229251.64260152707
1159,2620,178191.50951534722
1160,2621,186347.39449771188
1161,2622,192212.92821790566
1162,2623,273999.3441602603
1163,2624,249417.9061538124
1164,2625,308801.5109000768
1165,2626,158304.55709259494
1166,2627,225957.82988057783
1167,2628,347851.265416336
1168,2629,413770.75059367355
1169,2630,329696.0419966886
1170,2631,375114.0902663012
1171,2632,347683.6787386163
1172,2633,287296.6125335735
1173,2634,303273.2091428633
1174,2635,154561.78795685223
1175,2636,229586.8159569667
1176,2637,186349.4531052525
1177,2638,255339.30209991275
1178,2639,197743.28858265982
1179,2640,154617.65018275884
1180,2641,76127.10556889407
1181,2642,172270.1135692468
1182,2643,154003.16569778617
1183,2644,136404.50592966418
1184,2645,150539.7076915765
1185,2646,145959.0051672347
1186,2647,154003.16569778617
1187,2648,152718.33450193418
1188,2649,137633.47489960954
1189,2650,184785.3107798675
1190,2651,174337.01592779128
1191,2652,336176.06020185514
1192,2653,249084.7914059134
1193,2654,223050.9355258936
1194,2655,295899.3953231911
1195,2656,314780.82767962443
1196,2657,308356.67170036456
1197,2658,284557.3048566091
1198,2659,292154.5675799077
1199,2660,290422.83857680287
1200,2661,291653.8661542889
1201,2662,290983.51944340963
1202,2663,265620.01027426915
1203,2664,278973.14087348897
1204,2665,285732.4702081885
1205,2666,284615.22569005634
1206,2667,174337.01592779128
1207,2668,209197.10350105495
1208,2669,167074.92655993233
1209,2670,291260.77196540206
1210,2671,209197.10350105495
1211,2672,202046.7385850092
1212,2673,210258.4857932805
1213,2674,212325.38815182497
1214,2675,189645.32443374235
1215,2676,215118.49944715537
1216,2677,198525.35974535233
1217,2678,255562.75100353922
1218,2679,269083.46828047885
1219,2680,283495.9225643836
1220,2681,351035.4122930127
1221,2682,310980.1377104345
1222,2683,387066.5480027745
1223,2684,298020.1013001015
1224,2685,315058.08020161686
1225,2686,268413.1215695996
1226,2687,251989.62715305694
1227,2688,242716.4976525601
1228,2689,230091.63459766682
1229,2690,339025.03372309206
1230,2691,188861.19466350923
1231,2692,156796.27699311654
1232,2693,204057.7787176471
1233,2694,156181.79250814384
1234,2695,220034.3753269368
1235,2696,214392.2905103695
1236,2697,195620.52399820872
1237,2698,189699.12805210837
1238,2699,171097.00682520805
1239,2700,160985.94393611207
1240,2701,166739.75320449265
1241,2702,115344.44676287318
1242,2703,185397.7366572996
1243,2704,127801.72314004664
1244,2705,115120.99785924674
1245,2706,110931.33091625117
1246,2707,111825.12653075688
1247,2708,117355.48689551104
1248,2709,111098.91759397098
1249,2710,112718.92214526262
1250,2711,273662.11219728005
1251,2712,316566.3603010952
1252,2713,189701.18665964899
1253,2714,194170.16473217754
1254,2715,178135.6472894406
1255,2716,186181.86642753266
1256,2717,220481.2731341897
1257,2718,246291.680110583
1258,2719,126796.2030737277
1259,2720,200370.871807811
1260,2721,118863.76699498945
1261,2722,159028.70742184026
1262,2723,147523.1474926197
1263,2724,110316.84643127848
1264,2725,118863.76699498945
1265,2726,123891.36732658412
1266,2727,180425.99855161153
1267,2728,176124.60715680275
1268,2729,140594.17287265975
1269,2730,129868.62549859111
1270,2731,138585.1913475625
1271,2732,118416.86918773659
1272,2733,140203.1372913135
1273,2734,150872.82243947554
1274,2735,128081.03426957969
1275,2736,156682.49393376271
1276,2737,112439.61101572958
1277,2738,148638.33340321123
1278,2739,162605.94848740372
1279,2740,149310.73872163112
1280,2741,136348.64370375758
1281,2742,167633.54881899842
1282,2743,136683.81705919723
1283,2744,155790.7569267976
1284,2745,151656.95220970866
1285,2746,116461.6912810053
1286,2747,180984.62081067756
1287,2748,124114.81623021053
1288,2749,116294.1046032855
1289,2750,119143.07812452246
1290,2751,109534.77526858597
1291,2752,239753.7410719693
1292,2753,137465.88822188973
1293,2754,207628.84396058877
1294,2755,166292.85539723982
1295,2756,34284.23975730443
1296,2757,34395.964209117636
1297,2758,67524.32277927652
1298,2759,182101.86532880974
1299,2760,125621.03772214832
1300,2761,157019.72589674295
1301,2762,160427.32167704604
1302,2763,192045.34154018588
1303,2764,208079.85898292283
1304,2765,262601.3914677717
1305,2766,112269.96573046912
1306,2767,52551.187628765096
1307,2768,147074.19107782622
1308,2769,124394.12735974358
1309,2770,184226.6885208014
1310,2771,108417.53075045385
1311,2772,117411.34912141765
1312,2773,172659.09054305244
1313,2774,153330.76037936626
1314,2775,119867.22845376775
1315,2776,172102.52689152697
1316,2777,205621.9210430321
1317,2778,181936.33725863052
1318,2779,136290.72287031033
1319,2780,150651.4321433897
1320,2781,107300.2862323217
1321,2782,75568.483309828
1322,2783,71320.89553338519
1323,2784,113780.30443748814
1324,2785,147632.8133368923
1325,2786,21938.687831944175
1326,2787,159030.76602938081
1327,2788,41378.7424474436
1328,2789,243384.78575589877
1329,2790,129868.62549859111
1330,2791,113780.30443748814
1331,2792,51433.94311063294
1332,2793,195061.9017391427
1333,2794,59366.37918937119
1334,2795,134114.15466749328
1335,2796,105736.14390693669
1336,2797,231875.108611597
1337,2798,107186.50317296784
1338,2799,134449.32802293292
1339,2800,105903.7305846565
1340,2801,147970.04529987255
1341,2802,139588.65280634083
1342,2803,200312.9509743638
1343,2804,151766.61805398125
1344,2805,117802.3847027639
1345,2806,109255.46413905296
1346,2807,185790.8308461864
1347,2808,119589.97593177535
1348,2809,145176.93400454218
1349,2810,119310.6648022423
1350,2811,141599.6929389787
1351,2812,151098.32995064257
1352,2813,170033.5659254419
1353,2814,169028.04585912297
1354,2815,108864.4285577067
1355,2816,228078.5358574883
1356,2817,116014.79347375245
1357,2818,105400.97055149704
1358,2819,220816.4464896293
1359,2820,102717.52510043923
1360,2821,124394.12735974358
1361,2822,205228.82685414524
1362,2823,298127.7085368335
1363,2824,147297.63998145267
1364,2825,143275.5597161769
1365,2826,119198.9403504291
1366,2827,182883.93649150225
1367,2828,235953.05110277937
1368,2829,173443.22031328556
1369,2830,230648.19824919224
1370,2831,193332.23134357846
1371,2832,196123.28403136824
1372,2833,247520.64908052832
1373,2834,226905.42911344956
1374,2835,216012.29506166108
1375,2836,215006.77499534216
1376,2837,170538.38456614196
1377,2838,121601.01606441321
1378,2839,176739.09164177542
1379,2840,205454.33436531227
1380,2841,223553.69555905313
1381,2842,225229.56233625134
1382,2843,170538.38456614196
1383,2844,164616.9886200416
1384,2845,108417.53075045385
1385,2846,224279.904495839
1386,2847,191039.8214738669
1387,2848,234560.61267019543
1388,2849,232491.6517041103
1389,2850,282378.6780462514
1390,2851,240312.36333103533
1391,2852,234167.5184813085
1392,2853,237295.80313207852
1393,2854,140372.78257657393
1394,2855,203499.156458581
1395,2856,222883.34884817383
1396,2857,215844.7083839413
1397,2858,200482.5962596242
1398,2859,107521.6765284075
1399,2860,149534.18762525756
1400,2861,125846.54523331538
1401,2862,222157.1399113879
1402,2863,144059.68948641003
1403,2864,255115.85319628633
1404,2865,152885.92117965402
1405,2866,221319.20652278882
1406,2867,79590.56357510373
1407,2868,167745.27327081162
1408,2869,120537.57516464702
1409,2870,110091.33892011142
1410,2871,106292.7075584621
1411,2872,-10575.186253242005
1412,2873,98416.13370563046
1413,2874,146794.87994829318
1414,2875,167856.99772262483
1415,2876,208470.89456426908
1416,2877,177353.57612674808
1417,2878,217241.26403160646
1418,2879,141990.72852032495
1419,2880,132103.1145348554
1420,2881,179588.0651630124
1421,2882,156068.00944879002
1422,2883,219196.44193833772
1423,2884,215732.98393212803
1424,2885,193609.4838655709
1425,2886,189473.62054094134
1426,2887,114674.10005199388
1427,2888,164784.5752977614
1428,2889,64842.935935759364
1429,2890,63111.20693265452
1430,2891,184503.94104279383
1431,2892,35178.03537181014
1432,2893,138136.23493276903
1433,2894,46741.51613447789
1434,2895,258022.74755097055
1435,2896,250648.9337312984
1436,2897,183777.73210600796
1437,2898,185956.35891636563
1438,2899,241990.28871577422
1439,2900,160594.90835476582
1440,2901,185174.28775367312
1441,2902,171376.3179547411
1442,2903,268189.6726659731
1443,2904,294223.5285459928
1444,2905,18135.939255213627
1445,2906,202270.18748863562
1446,2907,132996.91014936112
1447,2908,108976.15300951991
1448,2909,152436.96476486055
1449,2910,62496.72244768185
1450,2911,88305.07081653451
1451,2912,136125.19480013117
1452,2913,88305.07081653451
1453,2914,88305.07081653451
1454,2915,88305.07081653451
1455,2916,88305.07081653451
1456,2917,128527.93207683254
1457,2918,114338.92669655423
1458,2919,237575.11426161157
